symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,AmortizationOfIntangibles,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,CashFlowFromContinuingFinancingActivities,CashFlowFromContinuingInvestingActivities,CashFlowFromContinuingOperatingActivities,ChangeInAccountPayable,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInOtherWorkingCapital,ChangeInPayable,ChangeInPayablesAndAccruedExpense,ChangeInReceivables,ChangeInWorkingCapital,ChangesInAccountReceivables,ChangesInCash,CommonStockDividendPaid,CommonStockIssuance,CommonStockPayments,DeferredIncomeTax,DeferredTax,Depreciation,DepreciationAmortizationDepletion,DepreciationAndAmortization,EffectOfExchangeRateChanges,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,IncomeTaxPaidSupplementalData,InterestPaidSupplementalData,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,NetPreferredStockIssuance,NetShortTermDebtIssuance,OperatingCashFlow,OperatingGainsLosses,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,PreferredStockIssuance,PreferredStockPayments,ProceedsFromStockOptionExercised,PurchaseOfBusiness,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfInvestment,SaleOfPPE,ShortTermDebtIssuance,ShortTermDebtPayments,StockBasedCompensation
GS,2010-09-30,3M,USD,,,32601000000.0,-447000000.0,-361000000.0,2939000000.0,-87000000.0,676000000.0,,3528000000.0,-10420000000.0,7957000000.0,6928000000.0,-3265000000.0,-3265000000.0,-3725000000.0,-2525000000.0,,3528000000.0,,107000000.0,-819000000.0,,,,358000000.0,358000000.0,,36129000000.0,2939000000.0,229000000.0,,,,-87000000.0,107000000.0,8239000000.0,6887000000.0,-6011000000.0,-26000000.0,-712000000.0,1898000000.0,1898000000.0,372000000.0,2237000000.0,876000000.0,355000000.0,,-433000000.0,0.0,1361000000.0,676000000.0,,,,,,,-26000000.0,-500000000.0,-447000000.0,-6002000000.0,-819000000.0,872000000.0,14000000.0,1352000000.0,9000000.0,945000000.0
GS,2010-12-31,3M,USD,,,36129000000.0,-328000000.0,-360000000.0,12349000000.0,592000000.0,-9282000000.0,,3659000000.0,3999000000.0,-14500000000.0,-1505000000.0,-5435000000.0,-5435000000.0,5262000000.0,-14235000000.0,,3659000000.0,,224000000.0,-1095000000.0,,,,731000000.0,731000000.0,,39788000000.0,12349000000.0,-9610000000.0,,,,592000000.0,224000000.0,4830000000.0,7574000000.0,-5459000000.0,-25000000.0,-871000000.0,2387000000.0,2387000000.0,936000000.0,13043000000.0,2115000000.0,412000000.0,,-319000000.0,0.0,10928000000.0,-9282000000.0,,,,,,0.0,-25000000.0,-137000000.0,-328000000.0,-5672000000.0,-1095000000.0,1073000000.0,9000000.0,,,496000000.0
GS,2011-03-31,3M,USD,,,39788000000.0,-277000000.0,-358000000.0,883000000.0,112000000.0,1900000000.0,,2895000000.0,-2211000000.0,10278000000.0,-1905000000.0,-9671000000.0,-9671000000.0,568000000.0,-2941000000.0,,2895000000.0,,63000000.0,-1481000000.0,,,,594000000.0,594000000.0,,42683000000.0,883000000.0,1623000000.0,,,,112000000.0,63000000.0,12937000000.0,10096000000.0,-10944000000.0,-5000000.0,-1418000000.0,2735000000.0,2735000000.0,385000000.0,1993000000.0,-848000000.0,508000000.0,,-268000000.0,,2841000000.0,1900000000.0,,,,,,,-5000000.0,-761000000.0,-277000000.0,-10944000000.0,-1481000000.0,1146000000.0,9000000.0,2841000000.0,,1512000000.0
GS,2011-06-30,3M,USD,,,42683000000.0,-243000000.0,-1968000000.0,-8342000000.0,337000000.0,10755000000.0,,2750000000.0,5516000000.0,-1359000000.0,-5151000000.0,13555000000.0,13555000000.0,-3738000000.0,8823000000.0,,2750000000.0,,60000000.0,-1499000000.0,,,,372000000.0,372000000.0,,45433000000.0,-8342000000.0,10512000000.0,,,,337000000.0,60000000.0,7165000000.0,9708000000.0,-8105000000.0,-242000000.0,-1439000000.0,1087000000.0,1087000000.0,798000000.0,-1401000000.0,1603000000.0,46000000.0,,-219000000.0,,-3004000000.0,10755000000.0,,,,,,,-242000000.0,-361000000.0,-243000000.0,-8566000000.0,-5356000000.0,1159000000.0,24000000.0,-2543000000.0,,473000000.0
GS,2011-09-30,3M,USD,,,45433000000.0,-459000000.0,-223000000.0,8456000000.0,539000000.0,-10225000000.0,,-1230000000.0,-18355000000.0,12448000000.0,-20448000000.0,22357000000.0,22357000000.0,-6669000000.0,-10667000000.0,,-1230000000.0,,59000000.0,-2160000000.0,,,,389000000.0,389000000.0,,44203000000.0,8456000000.0,-10684000000.0,,,,539000000.0,59000000.0,15778000000.0,13609000000.0,-8674000000.0,-18000000.0,-2101000000.0,-393000000.0,-393000000.0,996000000.0,7565000000.0,4935000000.0,420000000.0,,-439000000.0,0.0,2630000000.0,-10225000000.0,,,,,0.0,,-18000000.0,-1230000000.0,-459000000.0,-8213000000.0,-2160000000.0,2226000000.0,20000000.0,2169000000.0,,446000000.0
GS,2011-12-31,3M,USD,,,44203000000.0,-205000000.0,-222000000.0,-7907000000.0,497000000.0,19215000000.0,,11805000000.0,4518000000.0,-17124000000.0,31486000000.0,-13214000000.0,-13214000000.0,6059000000.0,16544000000.0,,11805000000.0,,186000000.0,-908000000.0,,,,514000000.0,514000000.0,,56008000000.0,-7907000000.0,19010000000.0,,,,497000000.0,186000000.0,3098000000.0,5565000000.0,-10342000000.0,-166000000.0,-722000000.0,1013000000.0,1013000000.0,843000000.0,-12219000000.0,-4777000000.0,946000000.0,,-180000000.0,0.0,-7442000000.0,19215000000.0,,,,,0.0,,-166000000.0,-400000000.0,-205000000.0,-10342000000.0,-908000000.0,1243000000.0,25000000.0,,,418000000.0
GS,2012-03-31,3M,USD,,,56008000000.0,-390000000.0,-220000000.0,-2168000000.0,-240000000.0,3538000000.0,,1130000000.0,515000000.0,,-4543000000.0,7052000000.0,7052000000.0,-2671000000.0,353000000.0,,1130000000.0,,39000000.0,-365000000.0,,,,433000000.0,433000000.0,,57138000000.0,-2168000000.0,3148000000.0,,,,-240000000.0,39000000.0,10156000000.0,10156000000.0,-15468000000.0,-39000000.0,-326000000.0,2109000000.0,2109000000.0,176000000.0,-6181000000.0,-5312000000.0,-206000000.0,,-377000000.0,,-869000000.0,3538000000.0,,,,,,,-39000000.0,-653000000.0,-390000000.0,-15468000000.0,-365000000.0,829000000.0,13000000.0,,,643000000.0
GS,2012-06-30,3M,USD,,,57138000000.0,-152000000.0,-273000000.0,-2651000000.0,-941000000.0,5367000000.0,,1775000000.0,-18993000000.0,,10619000000.0,897000000.0,897000000.0,6230000000.0,3749000000.0,,1775000000.0,,7000000.0,-1501000000.0,,,,409000000.0,409000000.0,,58913000000.0,-2651000000.0,5215000000.0,,,,-941000000.0,1757000000.0,7428000000.0,7428000000.0,-12090000000.0,-316000000.0,-1494000000.0,962000000.0,962000000.0,-488000000.0,-5093000000.0,-4662000000.0,-3987000000.0,,-137000000.0,,-431000000.0,5367000000.0,,,,,,,-316000000.0,-1335000000.0,-152000000.0,-12090000000.0,-1501000000.0,847000000.0,15000000.0,,,247000000.0
GS,2012-09-30,3M,USD,,,58913000000.0,-165000000.0,-286000000.0,4049000000.0,-336000000.0,1013000000.0,,4726000000.0,7352000000.0,-5827000000.0,7517000000.0,-8193000000.0,-8193000000.0,-1942000000.0,-1093000000.0,,4726000000.0,,102000000.0,-1250000000.0,,,,396000000.0,396000000.0,,63639000000.0,4049000000.0,848000000.0,,,,-336000000.0,602000000.0,8440000000.0,8440000000.0,-10648000000.0,-84000000.0,-1148000000.0,1512000000.0,1512000000.0,-97000000.0,-4644000000.0,-2208000000.0,5421000000.0,,-155000000.0,500000000.0,-2436000000.0,1013000000.0,,,,500000000.0,,,-84000000.0,-1683000000.0,-165000000.0,-10648000000.0,-1250000000.0,1586000000.0,10000000.0,,,198000000.0
GS,2012-12-31,3M,USD,,,63639000000.0,-254000000.0,-307000000.0,8286000000.0,-2217000000.0,2961000000.0,,9030000000.0,21943000000.0,,-77272000000.0,-17417000000.0,-17417000000.0,-4455000000.0,188000000.0,,9030000000.0,,169000000.0,-1524000000.0,,,,500000000.0,500000000.0,,72669000000.0,8286000000.0,2707000000.0,,,,-2217000000.0,1006000000.0,6397000000.0,6397000000.0,-9805000000.0,-154000000.0,-1355000000.0,2892000000.0,2892000000.0,921000000.0,-84000000.0,-3408000000.0,597000000.0,,-243000000.0,837000000.0,3324000000.0,2961000000.0,,,,837000000.0,,,-154000000.0,-1549000000.0,-254000000.0,-9805000000.0,-1524000000.0,2470000000.0,11000000.0,,,231000000.0
GS,2013-03-31,3M,USD,,,72669000000.0,-171000000.0,-319000000.0,-2685000000.0,-953000000.0,-5698000000.0,3356000000.0,-9336000000.0,8527000000.0,,40508000000.0,3356000000.0,3356000000.0,-339000000.0,-9769000000.0,,-9336000000.0,-319000000.0,14000000.0,-1525000000.0,,,,302000000.0,302000000.0,,63333000000.0,-2685000000.0,-5869000000.0,,464000000.0,1960000000.0,-953000000.0,14000000.0,14898000000.0,14898000000.0,-13499000000.0,-160000000.0,-1511000000.0,2260000000.0,2260000000.0,734000000.0,-3860000000.0,1399000000.0,443000000.0,,-154000000.0,,-5259000000.0,-5698000000.0,,,,,,,-160000000.0,-501000000.0,-171000000.0,-13499000000.0,-1525000000.0,1235000000.0,17000000.0,,,1509000000.0
GS,2013-06-30,3M,USD,,,63333000000.0,-158000000.0,-312000000.0,-1560000000.0,-707000000.0,11332000000.0,6994000000.0,9065000000.0,-10926000000.0,,7145000000.0,6994000000.0,6994000000.0,55000000.0,8975000000.0,,9065000000.0,-312000000.0,20000000.0,-1600000000.0,,,,266000000.0,266000000.0,,72398000000.0,-1560000000.0,11174000000.0,,2146000000.0,1370000000.0,-707000000.0,1011000000.0,6245000000.0,6245000000.0,-6119000000.0,-286000000.0,-1580000000.0,1931000000.0,1931000000.0,866000000.0,2243000000.0,126000000.0,389000000.0,,-142000000.0,,2117000000.0,11332000000.0,,,,,,,-286000000.0,-237000000.0,-158000000.0,-6119000000.0,-1600000000.0,1103000000.0,16000000.0,,,160000000.0
GS,2013-09-30,3M,USD,,,72398000000.0,-169000000.0,-325000000.0,606000000.0,-4155000000.0,-3371000000.0,-2522000000.0,-6920000000.0,-1947000000.0,,20210000000.0,-2522000000.0,-2522000000.0,-1727000000.0,-5320000000.0,,-6920000000.0,-325000000.0,15000000.0,-1650000000.0,,,,280000000.0,280000000.0,,65478000000.0,606000000.0,-3540000000.0,,1200000000.0,1350000000.0,-4155000000.0,15000000.0,10318000000.0,10318000000.0,-6875000000.0,-820000000.0,-1635000000.0,1517000000.0,1517000000.0,319000000.0,305000000.0,3443000000.0,86000000.0,,-145000000.0,0.0,-3138000000.0,-3371000000.0,,,,0.0,,,-820000000.0,0.0,-169000000.0,-6875000000.0,-1650000000.0,319000000.0,24000000.0,,,152000000.0
GS,2013-12-31,3M,USD,,,65478000000.0,-208000000.0,-346000000.0,-3712000000.0,-2913000000.0,2280000000.0,-6197000000.0,-4345000000.0,4203000000.0,,-19021000000.0,-6197000000.0,-6197000000.0,-3302000000.0,-538000000.0,,-4345000000.0,-346000000.0,16000000.0,-1400000000.0,,,,474000000.0,474000000.0,,61133000000.0,-3712000000.0,2072000000.0,,260000000.0,1010000000.0,-2913000000.0,16000000.0,5994000000.0,5994000000.0,-7610000000.0,-1008000000.0,-1384000000.0,2332000000.0,2332000000.0,663000000.0,-1272000000.0,-1616000000.0,53000000.0,,-203000000.0,0.0,344000000.0,2280000000.0,,,,0.0,,,-1008000000.0,0.0,-208000000.0,-7610000000.0,-1400000000.0,663000000.0,5000000.0,,,194000000.0
GS,2014-03-31,3M,USD,,,61133000000.0,-164000000.0,-348000000.0,5149000000.0,-3203000000.0,-4221000000.0,,-2275000000.0,-10509000000.0,,3574000000.0,,,24591000000.0,-8255000000.0,,-2275000000.0,-348000000.0,54000000.0,-1719000000.0,,,,390000000.0,390000000.0,,58858000000.0,5149000000.0,-4385000000.0,,1400000000.0,2260000000.0,-3203000000.0,54000000.0,16531000000.0,16531000000.0,-11901000000.0,-309000000.0,-1665000000.0,2033000000.0,2033000000.0,306000000.0,5974000000.0,4630000000.0,538000000.0,,-159000000.0,,1344000000.0,-4221000000.0,,,,,,,-309000000.0,0.0,-164000000.0,-11901000000.0,-1719000000.0,306000000.0,5000000.0,,,1611000000.0
GS,2014-06-30,3M,USD,,,58858000000.0,-189000000.0,-343000000.0,1206000000.0,-3610000000.0,529000000.0,,-1875000000.0,19512000000.0,,-14925000000.0,,,-17819000000.0,-1966000000.0,,-1875000000.0,-343000000.0,2000000.0,-1250000000.0,,,,294000000.0,294000000.0,,56983000000.0,1206000000.0,340000000.0,,660000000.0,1000000000.0,-3610000000.0,1982000000.0,6686000000.0,6686000000.0,-9621000000.0,-140000000.0,-1248000000.0,2037000000.0,2037000000.0,163000000.0,-2061000000.0,-2935000000.0,585000000.0,,-184000000.0,,874000000.0,529000000.0,,,,,,,-140000000.0,0.0,-189000000.0,-9621000000.0,-1250000000.0,163000000.0,5000000.0,,,164000000.0
GS,2014-09-30,3M,USD,,,56983000000.0,-155000000.0,-354000000.0,9844000000.0,-3778000000.0,-8899000000.0,,-2833000000.0,-3523000000.0,,23644000000.0,,,6180000000.0,-11327000000.0,,-2833000000.0,-354000000.0,23000000.0,-1250000000.0,,,,301000000.0,301000000.0,,54150000000.0,9844000000.0,-9054000000.0,,450000000.0,2190000000.0,-3778000000.0,23000000.0,12885000000.0,12885000000.0,-5409000000.0,-177000000.0,-1227000000.0,2241000000.0,2241000000.0,658000000.0,7092000000.0,7476000000.0,132000000.0,,-148000000.0,0.0,-384000000.0,-8899000000.0,,,,0.0,,,-177000000.0,0.0,-155000000.0,-5409000000.0,-1250000000.0,658000000.0,7000000.0,,,156000000.0
GS,2014-12-31,3M,USD,,,54150000000.0,-170000000.0,-409000000.0,2800000000.0,-4318000000.0,4968000000.0,,3450000000.0,-7526000000.0,,9801000000.0,,,-624000000.0,1820000000.0,,3450000000.0,-409000000.0,44000000.0,-1250000000.0,,,,352000000.0,352000000.0,,57600000000.0,2800000000.0,4798000000.0,,540000000.0,980000000.0,-4318000000.0,44000000.0,10655000000.0,10655000000.0,-10454000000.0,-1106000000.0,-1206000000.0,2166000000.0,2166000000.0,387000000.0,-811000000.0,201000000.0,169000000.0,,-157000000.0,0.0,-1012000000.0,4968000000.0,-19000000.0,,,0.0,,,-1106000000.0,0.0,-170000000.0,-10454000000.0,-1250000000.0,387000000.0,13000000.0,,,154000000.0
GS,2015-03-31,3M,USD,,,57600000000.0,-302000000.0,-373000000.0,3073000000.0,-4263000000.0,6719000000.0,,5529000000.0,9393000000.0,,-20791000000.0,,,5733000000.0,1881000000.0,,5529000000.0,-373000000.0,71000000.0,-1250000000.0,,,,219000000.0,219000000.0,,63129000000.0,3073000000.0,6417000000.0,,451000000.0,1770000000.0,-4263000000.0,71000000.0,16166000000.0,16166000000.0,-13886000000.0,-477000000.0,-1179000000.0,2844000000.0,2844000000.0,184000000.0,1333000000.0,2280000000.0,229000000.0,,-289000000.0,,-947000000.0,6719000000.0,-34000000.0,,,,,,-477000000.0,,-302000000.0,-13886000000.0,-1250000000.0,184000000.0,13000000.0,,,1809000000.0
GS,2015-06-30,3M,USD,,,63129000000.0,-396000000.0,-431000000.0,12720000000.0,-7153000000.0,-7851000000.0,,-2284000000.0,6983000000.0,,16612000000.0,,,-13558000000.0,-9327000000.0,,-2284000000.0,-431000000.0,147000000.0,-245000000.0,,,,265000000.0,265000000.0,,60845000000.0,12720000000.0,-8247000000.0,,1459000000.0,740000000.0,-7153000000.0,2140000000.0,18287000000.0,18287000000.0,-8618000000.0,-1106000000.0,-98000000.0,1048000000.0,1048000000.0,91000000.0,8223000000.0,9669000000.0,40000000.0,,-360000000.0,,-1446000000.0,-7851000000.0,0.0,,,,,,-1106000000.0,,-396000000.0,-8618000000.0,-245000000.0,91000000.0,36000000.0,,,163000000.0
GS,2015-09-30,3M,USD,,,60845000000.0,-507000000.0,-393000000.0,6763000000.0,-3331000000.0,1298000000.0,,4730000000.0,-22828000000.0,,11078000000.0,,,12349000000.0,-485000000.0,,4730000000.0,-393000000.0,2000000.0,-1050000000.0,,,,222000000.0,222000000.0,,65575000000.0,6763000000.0,791000000.0,,290000000.0,1580000000.0,-3331000000.0,2000000.0,12350000000.0,12350000000.0,-7370000000.0,-101000000.0,-1048000000.0,1426000000.0,1426000000.0,439000000.0,5653000000.0,4980000000.0,29000000.0,,-436000000.0,0.0,673000000.0,1298000000.0,0.0,,,0.0,,,-101000000.0,,-507000000.0,-7370000000.0,-1050000000.0,439000000.0,71000000.0,,,135000000.0
GS,2015-12-31,3M,USD,,,65575000000.0,-628000000.0,-484000000.0,6562000000.0,-3827000000.0,6795000000.0,,9530000000.0,1329000000.0,,-14679000000.0,,,14608000000.0,5155000000.0,,9530000000.0,-484000000.0,39000000.0,-1590000000.0,,,,285000000.0,285000000.0,,75105000000.0,6562000000.0,6167000000.0,,450000000.0,730000000.0,-3827000000.0,39000000.0,8141000000.0,8141000000.0,-6149000000.0,-124000000.0,-1551000000.0,765000000.0,765000000.0,305000000.0,2476000000.0,1992000000.0,60000000.0,,-520000000.0,0.0,484000000.0,6795000000.0,0.0,,,0.0,,,-124000000.0,,-628000000.0,-6149000000.0,-1590000000.0,305000000.0,108000000.0,,,165000000.0
GS,2016-03-31,3M,USD,,,75105000000.0,-573000000.0,-387000000.0,11136000000.0,-3140000000.0,-3932000000.0,,4064000000.0,-1449000000.0,,18209000000.0,,,19000000.0,-6971000000.0,,4064000000.0,-387000000.0,1000000.0,-1556000000.0,,,,239000000.0,239000000.0,,79169000000.0,11136000000.0,-4505000000.0,,266000000.0,2250000000.0,-3140000000.0,656000000.0,15685000000.0,15685000000.0,-12919000000.0,-562000000.0,-1555000000.0,1135000000.0,1135000000.0,322000000.0,5511000000.0,2766000000.0,70000000.0,,-363000000.0,150000000.0,2745000000.0,-3932000000.0,,,,655000000.0,-505000000.0,,-562000000.0,,-573000000.0,-12919000000.0,-2061000000.0,322000000.0,210000000.0,,,1665000000.0
GS,2016-06-30,3M,USD,,,79169000000.0,-669000000.0,-473000000.0,-1436000000.0,15955000000.0,9605000000.0,,24124000000.0,-6333000000.0,,2220000000.0,,,719000000.0,7389000000.0,,24124000000.0,-473000000.0,0.0,-1738000000.0,,,,245000000.0,245000000.0,,103293000000.0,-1436000000.0,8936000000.0,,134000000.0,1220000000.0,15955000000.0,0.0,12275000000.0,12275000000.0,-13542000000.0,16444000000.0,-1738000000.0,1822000000.0,1822000000.0,496000000.0,-1723000000.0,-1267000000.0,35000000.0,,-597000000.0,-127000000.0,-456000000.0,9605000000.0,,,,0.0,-127000000.0,,,,-669000000.0,-13542000000.0,-1865000000.0,496000000.0,72000000.0,,,149000000.0
GS,2016-09-30,3M,USD,,,103293000000.0,-821000000.0,-378000000.0,1655000000.0,-1513000000.0,-3900000000.0,,-3758000000.0,10094000000.0,,-17963000000.0,,,-14262000000.0,-6370000000.0,,-3758000000.0,-378000000.0,0.0,-1296000000.0,,,,247000000.0,247000000.0,,99535000000.0,1655000000.0,-4721000000.0,,367000000.0,1930000000.0,-1513000000.0,648000000.0,13551000000.0,13551000000.0,-9223000000.0,-128000000.0,-1296000000.0,2094000000.0,2094000000.0,391000000.0,2574000000.0,4328000000.0,73000000.0,,-771000000.0,109000000.0,-1754000000.0,-3900000000.0,,,,648000000.0,-539000000.0,,,,-821000000.0,-9223000000.0,-1835000000.0,391000000.0,50000000.0,,,129000000.0
GS,2016-12-31,3M,USD,,,99535000000.0,-813000000.0,-468000000.0,2077000000.0,-2032000000.0,3797000000.0,,3842000000.0,,,7778000000.0,,,-2289000000.0,461000000.0,,3842000000.0,-468000000.0,5000000.0,-1488000000.0,,,,267000000.0,267000000.0,,121711000000.0,2077000000.0,2984000000.0,,293000000.0,1740000000.0,-2032000000.0,5000000.0,13438000000.0,13438000000.0,-8248000000.0,-832000000.0,-1483000000.0,2347000000.0,2347000000.0,303000000.0,2341000000.0,5190000000.0,2139000000.0,,-764000000.0,0.0,-2849000000.0,3797000000.0,,,,0.0,0.0,,,,-813000000.0,-8248000000.0,-1488000000.0,303000000.0,49000000.0,,,168000000.0
GS,2017-03-31,3M,USD,,,121711000000.0,-838000000.0,-366000000.0,6261000000.0,-1573000000.0,-3364000000.0,,1324000000.0,,,-16182000000.0,,,-6658000000.0,-7148000000.0,,1324000000.0,-366000000.0,6000000.0,-1503000000.0,,,,257000000.0,257000000.0,,123035000000.0,6261000000.0,-4202000000.0,,257000000.0,2310000000.0,-1573000000.0,6000000.0,22124000000.0,22124000000.0,-14464000000.0,-512000000.0,-1497000000.0,2255000000.0,2255000000.0,539000000.0,4882000000.0,7660000000.0,-589000000.0,,-761000000.0,0.0,-2778000000.0,-3364000000.0,,,,0.0,0.0,,-512000000.0,,-838000000.0,-14464000000.0,-1503000000.0,539000000.0,77000000.0,,,1272000000.0
GS,2017-06-30,3M,USD,,,123035000000.0,-683000000.0,-510000000.0,3711000000.0,-5369000000.0,-10489000000.0,,-12147000000.0,,,-13067000000.0,,,-7869000000.0,-12657000000.0,,-12147000000.0,-510000000.0,1000000.0,-1466000000.0,,,,265000000.0,265000000.0,,110888000000.0,3711000000.0,-11172000000.0,,207000000.0,3970000000.0,-5369000000.0,1000000.0,14213000000.0,14213000000.0,-8030000000.0,-574000000.0,-1465000000.0,1831000000.0,1831000000.0,-390000000.0,8052000000.0,6183000000.0,81000000.0,,-558000000.0,-62000000.0,1869000000.0,-10489000000.0,,,,0.0,-62000000.0,,,,-683000000.0,-8030000000.0,-1528000000.0,338000000.0,125000000.0,,,180000000.0
GS,2017-09-30,3M,USD,,,110888000000.0,-689000000.0,-395000000.0,14132000000.0,-11144000000.0,2734000000.0,,5722000000.0,,,-2582000000.0,,,5879000000.0,168000000.0,,5722000000.0,-395000000.0,0.0,-2174000000.0,,,,280000000.0,280000000.0,,116610000000.0,14132000000.0,2045000000.0,,207000000.0,5830000000.0,-11144000000.0,0.0,15012000000.0,15012000000.0,-6218000000.0,-762000000.0,-2174000000.0,2128000000.0,2128000000.0,-2145000000.0,8853000000.0,8794000000.0,630000000.0,,-455000000.0,0.0,59000000.0,2734000000.0,0.0,,,0.0,0.0,,,-2543000000.0,-689000000.0,-6218000000.0,-2174000000.0,398000000.0,234000000.0,,,158000000.0
GS,2017-12-31,3M,USD,,,116610000000.0,-975000000.0,-498000000.0,11094000000.0,-11030000000.0,-6623000000.0,,-6559000000.0,,,21595000000.0,,,-21434000000.0,-10656000000.0,,-6559000000.0,-498000000.0,0.0,-1629000000.0,,,,350000000.0,350000000.0,,110051000000.0,11094000000.0,-7598000000.0,,749000000.0,-940000000.0,-11030000000.0,1495000000.0,14399000000.0,14399000000.0,-6770000000.0,-535000000.0,-1629000000.0,-1928000000.0,-1928000000.0,-4970000000.0,7573000000.0,7629000000.0,-664000000.0,,-837000000.0,470000000.0,-56000000.0,-6623000000.0,-6000000.0,,,1495000000.0,-1025000000.0,,,-6582000000.0,-975000000.0,-6770000000.0,-2654000000.0,1612000000.0,138000000.0,,,159000000.0
GS,2018-03-31,3M,USD,,,110051000000.0,-1563000000.0,-376000000.0,20629000000.0,-9213000000.0,-964000000.0,,10452000000.0,,,-9249000000.0,,,-10479000000.0,-5424000000.0,,10452000000.0,-376000000.0,0.0,-800000000.0,,,,299000000.0,299000000.0,,120503000000.0,20629000000.0,-2527000000.0,,326000000.0,3550000000.0,-9213000000.0,0.0,17291000000.0,17291000000.0,-11924000000.0,-68000000.0,-800000000.0,2832000000.0,2832000000.0,-3005000000.0,10970000000.0,5367000000.0,-851000000.0,,-556000000.0,-650000000.0,5603000000.0,-964000000.0,,,,,-650000000.0,,-68000000.0,-3188000000.0,-1563000000.0,-11924000000.0,-1450000000.0,183000000.0,1007000000.0,,,1329000000.0
GS,2018-06-30,3M,USD,,,120503000000.0,-2188000000.0,-531000000.0,5906000000.0,-3590000000.0,8598000000.0,,10914000000.0,,,-24681000000.0,,,20834000000.0,5522000000.0,,10914000000.0,-531000000.0,10000000.0,0.0,,,,335000000.0,335000000.0,,131417000000.0,5906000000.0,6410000000.0,,221000000.0,4070000000.0,-3590000000.0,10000000.0,16295000000.0,16295000000.0,-12847000000.0,-81000000.0,10000000.0,2565000000.0,2565000000.0,108000000.0,3422000000.0,3448000000.0,504000000.0,,-1249000000.0,0.0,-26000000.0,8598000000.0,,,,,0.0,,-81000000.0,-12000000.0,-2188000000.0,-12847000000.0,0.0,120000000.0,939000000.0,,,176000000.0
GS,2018-09-30,3M,USD,,,131417000000.0,-2196000000.0,-382000000.0,-3200000000.0,-4032000000.0,-5314000000.0,,-12546000000.0,,,-3118000000.0,,,2688000000.0,-8161000000.0,,-12546000000.0,-382000000.0,3000000.0,-1244000000.0,,,,317000000.0,317000000.0,,118871000000.0,-3200000000.0,-7510000000.0,,386000000.0,4510000000.0,-4032000000.0,3000000.0,10914000000.0,10914000000.0,-12680000000.0,3000000.0,-1241000000.0,2524000000.0,2524000000.0,34000000.0,126000000.0,-1766000000.0,220000000.0,,-1656000000.0,0.0,1892000000.0,-5314000000.0,,,,,0.0,,3000000.0,-24000000.0,-2196000000.0,-12680000000.0,-1244000000.0,58000000.0,540000000.0,,,166000000.0
GS,2018-12-31,3M,USD,,,118871000000.0,-2035000000.0,-521000000.0,-583000000.0,-5842000000.0,18101000000.0,,11676000000.0,,,17835000000.0,,,,16997000000.0,,11676000000.0,-521000000.0,25000000.0,-1250000000.0,,,,377000000.0,377000000.0,,130547000000.0,-583000000.0,16066000000.0,,337000000.0,4590000000.0,-5842000000.0,25000000.0,6423000000.0,6423000000.0,-9274000000.0,-16000000.0,-1225000000.0,2538000000.0,2538000000.0,-516000000.0,-7397000000.0,-2851000000.0,1303000000.0,,-810000000.0,-35000000.0,-4546000000.0,18101000000.0,0.0,,,,-35000000.0,,,-566000000.0,-2035000000.0,-9274000000.0,-1285000000.0,50000000.0,1225000000.0,,,160000000.0
GS,2019-03-31,3M,USD,,,130547000000.0,-2128000000.0,-375000000.0,3844000000.0,-1501000000.0,-45006000000.0,,-42663000000.0,,,-36137000000.0,,,,-49352000000.0,,-42663000000.0,-375000000.0,,-1250000000.0,,,,368000000.0,368000000.0,,87884000000.0,3844000000.0,-47134000000.0,,,4372000000.0,-1501000000.0,,7695000000.0,7695000000.0,-7776000000.0,0.0,-1250000000.0,2251000000.0,2251000000.0,212000000.0,-2390000000.0,-81000000.0,2265000000.0,,138000000.0,0.0,-2309000000.0,-45006000000.0,,,,,0.0,,0.0,-4803000000.0,-2128000000.0,-7776000000.0,-1250000000.0,5015000000.0,2266000000.0,,,1503000000.0
