date,open_price,highest_price,lowest_price,close_price,volume,symbol,is_quarter,is_annual
2017-03-24,87.79,88.09,86.77,87.29,16091347,JPM,False,False
2017-03-23,87.21,88.5,87.09,87.39,16090092,JPM,False,False
2017-03-22,86.89,88.07,86.01,87.53,21741025,JPM,False,False
2017-03-21,90.36,90.64,87.06,87.39,33089241,JPM,False,False
2017-03-20,90.27,91.17,89.79,90.03,14623597,JPM,False,False
2017-03-17,91.83,92.04,90.65,90.68,21734743,JPM,False,False
2017-03-16,92.03,92.8057,91.57,91.64,14492039,JPM,False,False
2017-03-15,91.8,92.55,91.13,91.73,16601394,JPM,False,False
2017-03-14,91.02,91.65,90.765,91.51,10237702,JPM,False,False
2017-03-13,91.31,91.78,90.931,91.36,10004297,JPM,False,False
2017-03-10,91.95,92.0,90.53,91.28,13728498,JPM,False,False
2017-03-09,91.6,92.14,91.15,91.57,13726237,JPM,False,False
2017-03-08,92.68,92.851,91.1,91.21,17378401,JPM,False,False
2017-03-07,91.64,92.09,91.21,91.41,11156675,JPM,False,False
2017-03-06,92.25,92.32,91.1,91.92,15059178,JPM,False,False
2017-03-03,92.23,93.11,92.19,92.8,12861607,JPM,False,False
2017-03-02,93.87,93.92,92.03,92.14,16847601,JPM,False,False
2017-03-01,92.79,93.98,92.61,93.6,24451380,JPM,False,False
2017-02-28,89.845,90.82,89.585,90.62,15182470,JPM,False,False
2017-02-27,90.32,90.725,90.02,90.43,12360378,JPM,False,False
2017-02-24,90.18,90.54,89.73,90.33,15060818,JPM,False,False
2017-02-23,91.18,91.34,90.52,91.13,11066952,JPM,False,False
2017-02-22,90.52,91.3,90.42,91.06,11838980,JPM,False,False
2017-02-21,90.51,91.15,90.46,91.01,14067806,JPM,False,False
2017-02-17,89.82,90.465,89.69,90.23,15776559,JPM,False,False
2017-02-16,90.4,91.04,89.77,90.53,17672724,JPM,False,False
2017-02-15,90.08,90.87,89.35,90.59,17381807,JPM,False,False
2017-02-14,88.3,89.7,88.1063,89.56,17930733,JPM,False,False
2017-02-13,87.44,88.74,87.43,88.15,18739103,JPM,False,False
2017-02-10,87.48,87.48,86.89,87.0,10992466,JPM,False,False
2017-02-09,86.42,87.33,86.13,87.2,13749123,JPM,False,False
2017-02-08,86.18,86.31,85.37,85.96,13970278,JPM,False,False
2017-02-07,87.14,87.4,86.48,86.72,9391232,JPM,False,False
2017-02-06,86.79,87.45,86.61,86.77,11828361,JPM,False,False
2017-02-03,86.19,87.31,85.865,87.18,17878630,JPM,False,False
2017-02-02,84.34,84.91,84.16,84.59,11081359,JPM,False,False
2017-02-01,85.54,86.1,84.68,84.95,15430058,JPM,False,False
2017-01-31,85.6,86.15,84.09,84.63,15640073,JPM,False,False
2017-01-30,86.19,86.5,85.32,86.03,13660409,JPM,False,False
2017-01-27,86.66,86.98,86.27,86.93,12534881,JPM,False,False
2017-01-26,85.95,86.95,85.95,86.75,15960894,JPM,False,False
2017-01-25,85.84,86.17,85.17,86.03,17550952,JPM,False,False
2017-01-24,83.92,85.0,83.56,84.72,15175319,JPM,False,False
2017-01-23,83.3,84.0,83.205,83.71,12174801,JPM,False,False
2017-01-20,83.43,83.83,83.285,83.67,18430684,JPM,False,False
2017-01-19,84.06,84.67,83.12,83.3,16555554,JPM,False,False
2017-01-18,83.63,84.23,83.03,83.94,21265303,JPM,False,False
2017-01-17,84.93,85.22,83.28,83.55,30024625,JPM,False,False
2017-01-13,87.11,88.17,86.1,86.7,28284855,JPM,False,False
2017-01-12,86.76,87.27,86.02,86.24,21326337,JPM,False,False
2017-01-11,86.43,87.08,85.91,87.08,14713067,JPM,False,False
2017-01-10,86.07,86.9,85.72,86.43,13989033,JPM,False,False
2017-01-09,85.73,86.77,85.52,86.18,12795648,JPM,False,False
2017-01-06,86.39,86.62,85.94,86.12,12893298,JPM,False,False
2017-01-05,86.81,87.11,85.2589,86.11,14300638,JPM,False,False
2017-01-04,86.96,87.18,86.4,86.91,15265665,JPM,False,False
2017-01-03,87.34,87.76,85.98,87.23,20550714,JPM,False,False
2022-03-31,336.13,336.5,330.1,330.1,2632043,GS,True,False
2022-03-30,339.0,339.855,333.63,335.59,2650176,GS,False,False
2022-03-29,342.47,344.0,336.73,339.66,2378721,GS,False,False
2022-03-28,338.15,338.5,331.51,335.3,2182550,GS,False,False
2022-03-25,337.43,341.83,335.48,337.49,1573302,GS,False,False
2022-03-24,336.44,337.5,334.3,336.23,1944098,GS,False,False
2022-03-23,340.0,340.83,335.13,335.61,2196798,GS,False,False
2022-03-22,342.2,346.24,340.12,343.01,2791768,GS,False,False
2022-03-21,345.26,346.3,337.15,339.0,3251306,GS,False,False
2022-03-18,338.87,346.765,337.3,345.38,5668002,GS,False,False
2022-03-17,337.37,343.595,334.9,343.27,2403730,GS,False,False
2022-03-16,335.07,341.33,334.26,340.76,3468522,GS,False,False
2022-03-15,327.07,331.9,324.84,329.16,2140675,GS,False,False
2022-03-14,329.21,331.62,322.9,324.98,2342374,GS,False,False
2022-03-11,334.37,336.61,326.71,327.0,2613505,GS,False,False
2022-03-10,327.63,331.84,324.76,329.9,2232591,GS,False,False
2022-03-09,331.68,337.465,330.03,333.59,3202098,GS,False,False
2022-03-08,322.5,330.56,318.55,321.37,3596440,GS,False,False
2022-03-07,326.82,327.7892,320.85,321.89,3689854,GS,False,False
2022-03-04,327.0,330.66,324.0,329.67,3294826,GS,False,False
2022-03-03,338.87,341.5,330.13,333.42,2393694,GS,False,False
2022-03-02,331.6,338.0,327.4,336.38,3469857,GS,False,False
2022-03-01,337.4,338.16,327.02,328.2,5631495,GS,False,False
2022-02-28,340.25,343.84,337.55,341.29,4245655,GS,False,False
2022-02-25,340.19,350.7,340.19,350.12,2980478,GS,False,False
2022-02-24,328.57,341.0,326.9471,340.19,4563974,GS,False,False
2022-02-23,347.57,349.26,339.82,341.19,2217335,GS,False,False
2022-02-22,342.46,349.0,341.2,344.27,2449198,GS,False,False
2022-02-18,345.57,350.0,343.37,346.04,2910900,GS,False,False
2022-02-17,358.78,360.96,347.835,349.06,3102380,GS,False,False
2022-02-16,361.35,363.02,356.5308,360.05,2165268,GS,False,False
2022-02-15,364.09,365.89,361.36,363.94,1847145,GS,False,False
2022-02-14,363.06,364.29,357.1813,360.24,2585620,GS,False,False
2022-02-11,368.55,374.9,360.77,363.06,3142097,GS,False,False
2022-02-10,371.71,377.4,368.83,370.57,2406181,GS,False,False
2022-02-09,373.0,376.28,370.9,374.53,2250563,GS,False,False
2022-02-08,371.08,372.65,366.25,370.1,3422322,GS,False,False
2022-02-07,365.49,371.47,363.35,368.15,2635618,GS,False,False
2022-02-04,362.17,370.95,361.02,367.6,3762311,GS,False,False
2022-02-03,362.82,365.76,358.16,358.88,2372885,GS,False,False
2022-02-02,363.5,368.53,357.83,363.06,2742362,GS,False,False
2022-02-01,356.13,364.54,354.05,364.06,3303705,GS,False,False
2022-01-31,344.6,355.21,343.44,354.68,3312350,GS,False,False
2022-01-28,337.73,347.15,333.45,347.01,3714571,GS,False,False
2022-01-27,345.67,348.77,337.72,341.03,2577150,GS,False,False
2022-01-26,346.6,350.48,338.4127,342.68,3745854,GS,False,False
2022-01-25,337.86,342.93,330.91,341.55,3959335,GS,False,False
2022-01-24,337.32,344.07,326.23,343.39,6573835,GS,False,False
2022-01-21,345.54,348.99,340.72,343.91,4904089,GS,False,False
2022-01-20,348.9,357.1799,346.1372,348.1,4599934,GS,False,False
2022-01-19,358.34,359.7096,346.39,347.32,7277110,GS,False,False
2022-01-18,360.04,361.57,347.23,354.4,12902571,GS,False,False
2022-01-14,382.13,384.39,375.0,380.94,4685335,GS,False,False
2022-01-13,394.05,396.865,389.75,390.8,2497816,GS,False,False
2022-01-12,403.24,404.12,388.56,390.31,4157980,GS,False,False
2022-01-11,400.25,403.34,396.31,403.05,1737878,GS,False,False
2022-01-10,401.32,404.37,394.215,399.17,3009436,GS,False,False
2022-01-07,397.67,400.55,394.53,397.51,2360655,GS,False,False
2022-01-06,401.0,401.2,386.4332,396.93,2960923,GS,False,False
2022-01-05,409.8,412.6599,397.89,398.63,3469627,GS,False,False
2022-01-04,402.23,410.28,401.18,407.48,3916412,GS,False,False
2022-01-03,389.0,399.3,387.34,395.33,3338527,GS,False,False
2021-12-31,385.0,387.0,380.835,382.55,1589703,GS,True,True
2021-12-30,387.75,389.7799,385.195,385.52,1160146,GS,False,False
2021-12-29,387.97,389.46,384.42,386.2,1327800,GS,False,False
2021-12-28,388.93,391.3328,386.235,387.61,1528340,GS,False,False
2021-12-27,386.99,389.11,385.0001,388.04,1430760,GS,False,False
2021-12-23,383.79,387.61,383.57,385.04,1624168,GS,False,False
2021-12-22,380.42,384.005,379.265,382.33,1487922,GS,False,False
2021-12-21,376.43,382.085,374.76,380.32,2942812,GS,False,False
2021-12-20,375.52,375.625,366.65,371.61,3735570,GS,False,False
2021-12-17,389.21,393.67,380.63,381.8,7067987,GS,False,False
2021-12-16,395.13,399.84,391.8001,397.37,3578189,GS,False,False
2021-12-15,389.5,391.4,380.598,389.91,2802320,GS,False,False
2021-12-14,383.56,392.5,383.26,388.82,2788459,GS,False,False
2021-12-13,391.19,391.19,382.66,384.64,2313256,GS,False,False
2021-12-10,398.0,398.86,388.66,391.06,1893761,GS,False,False
2021-12-09,395.7,400.1899,393.0,396.49,2111459,GS,False,False
2021-12-08,401.23,401.71,395.14,397.32,1635227,GS,False,False
2021-12-07,393.58,401.75,393.06,400.11,2440999,GS,False,False
2021-12-06,388.67,393.5999,383.49,389.3,1990217,GS,False,False
2021-12-03,389.88,389.88,379.03,382.73,2807501,GS,False,False
2021-12-02,378.0,389.09,376.03,387.54,3343716,GS,False,False
2021-12-01,383.82,390.16,376.21,376.48,2477444,GS,False,False
2021-11-30,383.53,386.83,377.26,380.99,4570434,GS,False,False
2021-11-29,394.0,396.37,382.45,386.54,2883431,GS,False,False
2021-11-26,384.48,391.71,382.715,389.39,2687915,GS,False,False
2021-11-24,405.0,407.48,398.3,399.19,2186259,GS,False,False
2021-11-23,400.25,406.9559,397.51,406.34,2405701,GS,False,False
2021-11-22,393.16,402.49,390.18,396.16,3059658,GS,False,False
2021-11-19,382.38,390.24,381.04,387.39,2611891,GS,False,False
2021-11-18,392.3,393.9202,385.68,391.37,1848941,GS,False,False
2021-11-17,401.85,402.65,391.47,391.55,2926990,GS,False,False
2021-11-16,403.91,405.84,399.0,403.09,1310951,GS,False,False
2021-11-15,406.0,407.34,403.9149,404.81,1436452,GS,False,False
2021-11-12,403.0,405.1,399.2,404.91,1345091,GS,False,False
2021-11-11,400.14,403.76,398.51,402.34,1252402,GS,False,False
2021-11-10,402.33,405.55,397.245,399.12,2243941,GS,False,False
2021-11-09,406.11,407.584,400.06,405.35,2093873,GS,False,False
2021-11-08,409.89,413.65,407.96,408.34,1728354,GS,False,False
2021-11-05,411.4,414.45,406.1,407.08,2105586,GS,False,False
2021-11-04,414.65,415.99,403.028,408.07,3802336,GS,False,False
2021-11-03,423.115,424.0,412.56,417.9,3542395,GS,False,False
2021-11-02,415.1,426.1582,412.79,423.85,2885810,GS,False,False
2021-11-01,417.07,418.73,413.248,416.7,1731493,GS,False,False
2021-10-29,414.02,415.96,411.18,413.35,2061716,GS,False,False
2021-10-28,412.0,414.92,409.06,414.82,1444653,GS,False,False
2021-10-27,416.55,418.06,410.55,410.99,2067219,GS,False,False
2021-10-26,416.37,419.81,413.76,417.61,1843341,GS,False,False
2021-10-25,416.21,419.49,413.27,414.75,1824667,GS,False,False
2021-10-22,409.99,415.36,409.1,414.32,2411032,GS,False,False
2021-10-21,406.8,412.66,404.615,407.59,2162127,GS,False,False
2021-10-20,411.0,414.33,406.195,407.89,2453437,GS,False,False
2021-10-19,415.18,415.85,409.69,412.16,2568325,GS,False,False
2021-10-18,408.01,415.94,407.6,413.69,3832324,GS,False,False
2021-10-15,402.31,407.272,396.34,406.07,6451387,GS,False,False
2021-10-14,392.0,393.66,382.2,391.2,3380905,GS,False,False
2021-10-13,388.0,388.3809,378.625,386.31,2392607,GS,False,False
2021-10-12,386.22,388.59,381.02,386.53,2088229,GS,False,False
2021-10-11,392.9,396.95,385.02,385.24,1787360,GS,False,False
2021-10-08,390.83,394.31,388.18,392.81,1446728,GS,False,False
2021-10-07,392.91,397.85,389.76,390.62,2348003,GS,False,False
2021-10-06,382.38,389.55,378.66,388.05,2111769,GS,False,False
2021-10-05,378.1,388.22,375.5,385.81,2508430,GS,False,False
2021-10-04,380.21,386.87,372.82,374.15,2895551,GS,False,False
2021-10-01,379.44,382.72,375.845,380.0,2382303,GS,False,False
2021-09-30,388.0,388.02,376.62,378.03,2668590,GS,True,False
2021-09-29,390.68,392.39,384.3,384.89,1955033,GS,False,False
2021-09-28,400.45,404.21,388.39,389.5,2608961,GS,False,False
2021-09-27,396.58,401.0,395.18,399.81,2788509,GS,False,False
2021-09-24,390.47,392.49,388.6,390.85,1789664,GS,False,False
2021-09-23,390.39,393.74,388.18,391.86,2517987,GS,False,False
2021-09-22,380.8,389.29,379.71,385.47,2991275,GS,False,False
2021-09-21,380.85,381.5,374.08,375.84,2377286,GS,False,False
2021-09-20,377.82,380.86,372.5,378.13,3834484,GS,False,False
2021-09-17,396.32,399.16,388.83,391.46,3845123,GS,False,False
2021-09-16,404.52,405.98,394.89,396.68,2882949,GS,False,False
2021-09-15,398.0,403.61,396.21,401.95,3199766,GS,False,False
2021-09-14,410.3,417.01,402.78,403.69,3263151,GS,False,False
2021-09-13,407.41,409.37,403.8,409.26,1802781,GS,False,False
2021-09-10,408.0,409.79,403.16,403.48,1955994,GS,False,False
2021-09-09,404.67,408.8799,403.51,404.58,2424949,GS,False,False
2021-09-08,409.22,410.98,404.7,405.0,1646164,GS,False,False
2021-09-07,411.0,414.73,409.64,410.32,1558500,GS,False,False
2021-09-03,414.0,415.1199,410.6,411.31,1374128,GS,False,False
2021-09-02,415.11,417.5786,412.64,414.5,1832271,GS,False,False
2021-09-01,413.16,416.11,410.31,413.66,1680365,GS,False,False
2021-08-31,412.11,414.86,408.76,413.51,1958083,GS,False,False
2021-08-30,419.95,420.7599,412.715,413.6,2089407,GS,False,False
2021-08-27,412.78,419.85,412.5,419.69,2174684,GS,False,False
2021-08-26,415.88,420.7297,411.1617,412.41,2076546,GS,False,False
2021-08-25,409.9,416.68,408.94,413.12,1845260,GS,False,False
2021-08-24,403.59,409.66,402.7,408.56,1958368,GS,False,False
2021-08-23,401.89,404.1,399.0,401.45,1857603,GS,False,False
2021-08-20,391.49,396.45,391.0,395.87,1612127,GS,False,False
2021-08-19,394.6,397.7337,390.91,393.57,2241689,GS,False,False
2021-08-18,402.6,406.11,398.59,398.8,2187776,GS,False,False
2021-08-17,403.84,408.35,400.2,404.97,2077398,GS,False,False
2021-08-16,408.99,408.99,402.15,408.35,1591335,GS,False,False
2021-08-13,416.0,416.89,408.18,410.78,1977915,GS,False,False
2021-08-12,414.38,418.62,410.56,415.0,2318873,GS,False,False
2021-08-11,408.8,414.68,407.06,413.89,3000518,GS,False,False
2021-08-10,400.12,410.63,399.5,407.97,3152266,GS,False,False
2021-08-09,396.59,404.6,393.58,399.88,3319120,GS,False,False
2021-08-06,388.88,398.8599,388.64,397.89,3655764,GS,False,False
2021-08-05,380.15,384.31,379.95,384.3,1583780,GS,False,False
2021-08-04,378.48,382.6533,375.76,377.86,1460508,GS,False,False
2021-08-03,380.25,381.31,371.77,380.36,1494566,GS,False,False
2021-08-02,376.17,386.93,375.75,378.19,2383212,GS,False,False
2021-07-30,376.57,379.95,373.06,374.88,1474985,GS,False,False
2021-07-29,377.03,379.51,374.81,377.55,1290757,GS,False,False
2021-07-28,375.81,377.44,372.34,374.23,1668941,GS,False,False
2021-07-27,372.5,375.14,369.22,374.84,1791771,GS,False,False
2021-07-26,373.18,376.6773,373.11,375.9,1559134,GS,False,False
2021-07-23,374.59,378.0,371.38,374.05,1707088,GS,False,False
2021-07-22,372.3,373.6938,368.45,372.71,1887130,GS,False,False
2021-07-21,368.04,374.9,367.93,373.5,2398848,GS,False,False
2021-07-20,352.27,367.31,351.54,364.76,2937859,GS,False,False
2021-07-19,354.0,355.19,349.0,354.72,4394635,GS,False,False
2021-07-16,374.93,374.93,363.83,364.8,2583278,GS,False,False
2021-07-15,371.24,378.75,370.57,373.35,2183883,GS,False,False
2021-07-14,378.75,381.77,371.39,374.4,3295722,GS,False,False
2021-07-13,381.06,385.33,372.01,375.98,6466774,GS,False,False
2021-07-12,370.31,384.0,367.33,380.5,4135949,GS,False,False
2021-07-09,366.0,372.15,364.95,371.76,2641825,GS,False,False
2021-07-08,359.69,362.89,355.5915,358.94,2940514,GS,False,False
2021-07-07,367.5,370.09,362.18,367.67,2012801,GS,False,False
2021-07-06,373.23,373.6313,365.405,369.86,2162885,GS,False,False
2021-07-02,376.31,376.6,372.42,374.16,1599595,GS,False,False
2021-07-01,380.7,381.64,374.145,374.99,2571040,GS,False,False
2021-06-30,370.9,380.11,370.9,379.53,2238381,GS,True,False
2021-06-29,374.86,378.09,370.7495,372.62,2365932,GS,False,False
2021-06-28,367.8,368.87,363.86,368.71,1833383,GS,False,False
2021-06-25,368.82,371.1499,364.54,368.77,2782436,GS,False,False
2021-06-24,363.0,370.88,362.78,368.75,2716625,GS,False,False
2021-06-23,358.79,362.48,357.66,361.05,1713116,GS,False,False
2021-06-22,357.0,359.88,352.64,357.53,1870813,GS,False,False
2021-06-21,352.89,357.97,351.04,357.54,2717264,GS,False,False
2021-06-18,356.52,358.38,348.125,348.83,6290084,GS,False,False
2021-06-17,373.52,373.52,356.55,361.5,4146348,GS,False,False
2021-06-16,370.99,374.0788,365.25,371.0,3248704,GS,False,False
2021-06-15,373.5,374.84,367.16,371.3,2302905,GS,False,False
2021-06-14,377.43,378.75,370.7,372.92,2560497,GS,False,False
2021-06-11,375.7,378.75,375.11,378.05,2117305,GS,False,False
2021-06-10,389.64,389.64,372.345,373.94,3900798,GS,False,False
2021-06-09,383.16,384.27,378.88,382.78,2026166,GS,False,False
2021-06-08,385.79,386.4799,382.22,384.7,2452596,GS,False,False
2021-06-07,393.0,393.2603,387.55,388.16,2188724,GS,False,False
2021-06-04,389.68,392.05,386.32,391.45,2514077,GS,False,False
2021-06-03,382.25,391.25,380.1349,388.72,3003860,GS,False,False
2021-06-02,383.33,384.665,379.37,383.44,2809704,GS,False,False
2021-06-01,377.7,383.36,376.31,382.44,3644004,GS,False,False
2021-05-28,372.0,373.07,368.26,372.02,2170561,GS,False,False
2021-05-27,371.33,373.5487,367.3,371.37,3897048,GS,False,False
2021-05-26,365.0,368.79,361.91,367.4,2121254,GS,False,False
2021-05-25,369.912,373.7696,364.09,364.51,2630979,GS,False,False
2021-05-24,367.32,369.72,365.51,368.29,1818182,GS,False,False
2021-05-21,361.49,367.14,360.51,366.26,2657548,GS,False,False
2021-05-20,358.98,361.95,353.35,359.78,1919583,GS,False,False
2021-05-19,360.0,360.0,353.9319,358.38,3695975,GS,False,False
2021-05-18,371.38,373.08,364.0,364.56,2018638,GS,False,False
2021-05-17,367.78,370.7,364.5,369.25,1826125,GS,False,False
2021-05-14,362.0,369.51,361.7,368.77,2732312,GS,False,False
2021-05-13,353.25,360.885,353.25,358.81,2674804,GS,False,False
2021-05-12,363.07,368.13,353.2712,354.4,3309798,GS,False,False
2021-05-11,363.0,368.63,358.62,359.92,3734339,GS,False,False
2021-05-10,373.5,376.98,368.5,368.68,3396306,GS,False,False
2021-05-07,362.3,371.65,360.93,370.89,3378112,GS,False,False
2021-05-06,359.77,366.3,356.5001,365.97,3048665,GS,False,False
2021-05-05,352.0,359.14,348.55,357.62,2786800,GS,False,False
2021-05-04,348.9,351.78,342.57,349.84,2831390,GS,False,False
2021-05-03,350.34,354.0599,349.26,350.16,1871653,GS,False,False
2021-04-30,351.12,352.8197,347.2,348.45,2101069,GS,False,False
2021-04-29,350.55,353.83,347.48,352.97,2584423,GS,False,False
2021-04-28,348.0,350.12,346.09,348.11,2140875,GS,False,False
2021-04-27,344.0,347.55,343.66,346.63,2088604,GS,False,False
2021-04-26,341.94,345.9,340.89,343.52,2171458,GS,False,False
2021-04-23,331.25,340.67,330.72,339.35,2165370,GS,False,False
2021-04-22,334.62,336.97,330.29,330.85,2165200,GS,False,False
2021-04-21,330.0,335.47,327.56,335.27,2733251,GS,False,False
2021-04-20,339.97,340.47,329.35,331.88,3662274,GS,False,False
2021-04-19,340.0,344.43,336.6,343.09,3228160,GS,False,False
2021-04-16,340.29,343.74,338.62,342.31,4231858,GS,False,False
2021-04-15,338.9,341.35,334.54,338.55,4354775,GS,False,False
2021-04-14,328.55,344.4694,326.15,335.35,9876753,GS,False,False
2021-04-13,329.51,330.05,324.18,327.68,3575907,GS,False,False
2021-04-12,332.67,334.48,329.94,331.84,2318780,GS,False,False
2021-04-09,334.0,334.9,328.79,330.81,2347149,GS,False,False
2021-04-08,324.29,331.49,322.9652,331.14,2402755,GS,False,False
2021-04-07,327.7,329.2,323.35,326.55,2157335,GS,False,False
2021-04-06,324.49,328.54,324.0,327.06,1801975,GS,False,False
2021-04-05,332.85,332.85,323.05,323.54,3234998,GS,False,False
2021-04-01,324.3,329.66,324.16,327.64,2658951,GS,False,False
2021-03-31,330.23,332.65,325.44,327.0,2624540,GS,True,False
2021-03-30,329.41,335.75,328.85,332.01,2717270,GS,False,False
2021-03-29,320.35,327.76,317.72,325.73,4533245,GS,False,False
2021-03-26,334.51,335.45,322.69,327.39,3082556,GS,False,False
2021-03-25,327.35,331.39,321.92,330.55,2804721,GS,False,False
2021-03-24,333.42,336.94,328.44,328.65,3332168,GS,False,False
2021-03-23,337.62,341.8885,331.33,331.77,2457544,GS,False,False
2021-03-22,341.06,342.88,336.0,339.33,2094548,GS,False,False
2021-03-19,346.42,347.24,340.63,344.2,3512961,GS,False,False
2021-03-18,350.75,356.85,346.99,348.0,3715240,GS,False,False
2021-03-17,344.62,347.03,340.4001,344.95,2710906,GS,False,False
2021-03-16,345.28,346.9,337.75,341.71,2332558,GS,False,False
2021-03-15,349.44,352.42,342.0,346.05,2277831,GS,False,False
2021-03-12,345.22,350.0,343.64,348.81,2436744,GS,False,False
2021-03-11,338.66,345.0,336.46,342.1,2756559,GS,False,False
2021-03-10,332.07,342.4,331.53,342.02,3153109,GS,False,False
2021-03-09,328.62,336.39,325.57,330.59,3324825,GS,False,False
2021-03-08,331.36,337.59,329.1,334.19,2997991,GS,False,False
2021-03-05,335.58,335.58,316.465,327.37,3740398,GS,False,False
2021-03-04,333.13,339.76,323.92,329.29,3647614,GS,False,False
2021-03-03,333.68,340.1,333.25,334.43,3606299,GS,False,False
2021-03-02,330.0,336.19,329.51,330.94,2850325,GS,False,False
2021-03-01,325.0,331.04,323.31,329.92,2959050,GS,False,False
2021-02-26,325.77,328.68,319.04,319.48,3426158,GS,False,False
2021-02-25,333.325,335.8131,326.29,327.76,4243779,GS,False,False
2021-02-24,320.17,330.97,320.095,330.64,3934425,GS,False,False
2021-02-23,317.98,320.0,310.58,319.21,2942528,GS,False,False
2021-02-22,313.0,320.56,312.21,316.87,3067592,GS,False,False
2021-02-19,310.23,316.78,310.23,315.62,2749542,GS,False,False
2021-02-18,309.22,314.5,307.5841,309.9,2095144,GS,False,False
2021-02-17,310.03,314.98,308.7613,312.74,2308032,GS,False,False
2021-02-16,310.0,312.92,309.2233,311.96,2792198,GS,False,False
2021-02-12,301.99,306.7,301.77,306.32,1977298,GS,False,False
2021-02-11,303.98,305.01,299.1718,302.32,2159868,GS,False,False
2021-02-10,300.0,305.18,297.75,304.28,3090946,GS,False,False
2021-02-09,299.6,302.45,297.7,300.46,2061005,GS,False,False
2021-02-08,295.0,300.89,294.5,300.15,2826173,GS,False,False
2021-02-05,295.0,297.24,292.1901,293.5,2938134,GS,False,False
2021-02-04,290.0,295.83,289.525,293.75,2994699,GS,False,False
2021-02-03,286.61,289.81,285.1801,288.55,2712770,GS,False,False
2021-02-02,278.32,288.25,278.0,286.97,5129178,GS,False,False
2021-02-01,272.66,276.8,272.0,274.73,2324088,GS,False,False
2021-01-29,274.27,277.4,270.62,271.17,3411974,GS,False,False
2021-01-28,274.61,279.83,271.33,275.02,3778696,GS,False,False
2021-01-27,276.0,277.37,271.3201,273.33,3891838,GS,False,False
2021-01-26,283.93,285.77,280.08,281.76,3296846,GS,False,False
2021-01-25,285.53,286.35,277.5,283.04,4575007,GS,False,False
2021-01-22,286.69,290.59,285.5,289.39,2568757,GS,False,False
2021-01-21,290.45,292.74,288.53,289.37,2517753,GS,False,False
2021-01-20,295.82,297.45,287.48,290.47,4792644,GS,False,False
2021-01-19,305.0,306.6,293.8031,294.2,6727794,GS,False,False
2021-01-15,301.19,304.86,296.88,301.01,3863723,GS,False,False
2021-01-14,304.05,309.41,303.54,307.87,3192169,GS,False,False
2021-01-13,300.08,303.72,299.1,302.94,2413821,GS,False,False
2021-01-12,297.14,303.98,296.02,302.21,4785415,GS,False,False
2021-01-11,286.8,295.0,284.2,293.83,2650134,GS,False,False
2021-01-08,292.0,292.28,285.06,290.08,2800784,GS,False,False
2021-01-07,287.77,295.8894,286.68,291.65,4009730,GS,False,False
2021-01-06,276.29,288.38,273.1,285.55,6383530,GS,False,False
2021-01-05,263.88,273.5,262.57,270.93,4207081,GS,False,False
2021-01-04,267.0,267.58,260.16,265.0,3572043,GS,False,False
2020-12-31,258.8,263.93,258.0001,263.71,2043050,GS,True,True
2020-12-30,258.81,260.65,257.83,259.45,1566767,GS,False,False
2020-12-29,260.26,260.8606,256.5,258.01,1430868,GS,False,False
2020-12-28,257.81,262.655,257.0,259.59,2764519,GS,False,False
2020-12-24,257.04,257.62,253.75,256.16,968146,GS,False,False
2020-12-23,251.5,260.575,251.3,256.45,3376142,GS,False,False
2020-12-22,256.86,257.7,249.8,250.09,3603652,GS,False,False
2020-12-21,250.29,260.85,248.76,256.98,7408489,GS,False,False
2020-12-18,245.39,245.39,240.56,242.13,4088144,GS,False,False
2020-12-17,245.0,245.93,243.0,244.43,2983609,GS,False,False
2020-12-16,243.56,243.9,241.12,243.77,2400910,GS,False,False
2020-12-15,239.5,243.61,237.19,242.43,2348775,GS,False,False
2020-12-14,243.28,243.5,237.39,237.79,1927781,GS,False,False
2020-12-11,240.81,241.2,237.1,239.99,2077419,GS,False,False
2020-12-10,240.0,245.1799,239.5138,244.4,2541804,GS,False,False
2020-12-09,240.0,245.36,239.53,242.82,3552254,GS,False,False
2020-12-08,237.01,239.19,236.58,238.84,1371782,GS,False,False
2020-12-07,238.54,239.85,235.45,238.45,1788559,GS,False,False
2020-12-04,237.7,239.75,236.95,239.58,2373011,GS,False,False
2020-12-03,237.29,238.85,234.64,235.47,2142890,GS,False,False
2020-12-02,232.08,238.13,231.5822,237.65,2136313,GS,False,False
2020-12-01,231.96,234.8704,231.35,232.08,2547939,GS,False,False
2020-11-30,232.05,235.0,230.36,230.58,2705408,GS,False,False
2020-11-27,237.0,237.3,233.785,235.4,1050396,GS,False,False
2020-11-25,235.0,237.45,232.43,236.54,2272937,GS,False,False
2020-11-24,231.1,238.116,230.63,237.5,3900729,GS,False,False
2020-11-23,226.06,230.0,225.73,228.83,3378180,GS,False,False
2020-11-20,223.0,224.81,222.63,223.35,1848687,GS,False,False
2020-11-19,224.3,224.94,222.11,224.57,1505154,GS,False,False
2020-11-18,225.0,227.72,223.51,224.3,2856225,GS,False,False
2020-11-17,220.02,224.85,218.33,224.65,2722921,GS,False,False
2020-11-16,223.53,224.6,220.03,222.38,3004948,GS,False,False
2020-11-13,215.85,220.96,215.41,219.08,2832645,GS,False,False
2020-11-12,215.22,216.86,212.4,214.51,3009267,GS,False,False
2020-11-11,218.64,219.92,215.03,218.05,2680710,GS,False,False
